Start Distance to Gillface log 
Login date and time: 11-1-2021 17:25:18

docks has started -------------------------    0
10,39124    58,2003
10,4212    58,30985
10,49286    58,41193
11,79468    58,5087
13,38953    58,60415
17,0719    58,71133
21,49927    58,8036
25,70764    58,91277
30,16431    59,00217
30,20966    59,10779
30,37225    59,20397
30,47235    59,3047
30,57422    59,40498
30,58612    59,51186
30,75488    59,60638
30,81549    59,70889
30,83215    59,81443
30,97882    59,90976
31,05627    60,01004
31,26331    60,10025
31,27386    60,205
31,26257    60,31105
31,32446    60,4113
31,48322    60,50403
31,38843    60,61535
31,61749    60,7023
31,59009    60,80799
31,67365    60,90517
31,62653    61,01169
31,81616    61,10053
31,73425    61,20897
31,84033    61,30338
31,7738    61,41006
31,8631    61,50514
31,88702    61,60468
31,81464    61,71086
31,94867    61,8019
31,79089    61,9136
31,81348    62,01207
31,82758    62,11087
31,85083    62,20874
31,91217    62,30364
31,8432    62,40749
31,90063    62,50214
31,80914    62,60698
31,6731    62,71464
31,74799    62,80726
31,65393    62,91139
31,62555    63,01067
31,73022    63,10047
31,62213    63,20473
31,52972    63,30761
31,43835    63,41014
31,42731    63,50687
31,3703    63,60649
32,789    63,70069
34,04712    63,80553
35,40741    63,90316
36,64423    64,00887
36,54388    64,11006
36,53955    64,20453
36,42603    64,30606
36,36755    64,40365
36,29822    64,5017
36,18512    64,62103
36,05237    64,70417
35,97882    64,80173
35,76117    64,90853
35,7453    65,00177
35,57574    65,10487
35,42432    65,20649
35,29236    65,30658
35,18042    65,40511
35,04004    65,50523
34,9718    65,60042
34,72687    65,70678
34,64325    65,80247
34,51941    65,90051
34,17645    66,01233
34,0202    66,11192
33,90009    66,20894
33,82355    66,30295
33,64178    66,40341
33,44806    66,50437
33,16138    66,61094
33,06317    66,70536
32,84857    66,80687
32,55652    66,91296
32,49396    67,00445
32,16815    67,11213
32,10687    67,20308
31,92493    67,30131
31,56177    67,41051
31,32971    67,51133
31,21265    67,60482
